Content,Created Date,Source
"""Be #humble, the worst thing in the world is of the same stuff as you; be #confident, the stars are of the same stuff as…",2018-05-12 19:05:43,Twitter Web Client
"If you live in Nigeria 🇳🇬🇳🇬
&amp; you want more twitter followers
Grow your account now!!💯🔥
Retweet this, follow every tha…",2018-05-12 19:05:43,Android
"Just for the record, 71 year-old King Sunny Ade (he’ll be 72 in September) has sang and danced for SEVEN STRAIGHT HOURS! The…",2018-05-12 19:05:43,Iphone
"Since we out here telling lies , Let me give you a show.. 😘😉",2018-05-12 19:05:43,Iphone
Old niggas tryna make a comeback I don’t trust em. I’d rather fuck wit some new niggas.,2018-05-12 19:05:43,Iphone
Could never be me https://t.co/Go9t9UyghX,2018-05-12 19:05:43,Android
"Taste food, don’t waste #Food We don’t buy near expiry products and waste excess food! Join #Delicia and help us in routin…",2018-05-12 19:05:43,Twitter Web Client
Don't introduce me to your parents unless you plan on marrying me bc they're going to love me &amp; ask about me for the rest of…,2018-05-12 19:05:43,Iphone
don’t place me in no wack bitch bracket.,2018-05-12 19:05:43,Iphone
this is a huge mood https://t.co/084vOeJwpO,2018-05-12 19:05:43,Iphone
she don’t dance but she dance for me,2018-05-12 19:05:43,Iphone
@L0v3Lya It wasn't. It was some guy. Honestly.,2018-05-12 19:05:43,Android
SHE HAS HUGE HANDS,2018-05-12 19:05:43,Other
Should I apologise for #Eurovision spamming? Nah,2018-05-12 19:05:43,Iphone
@mdavidhfx @paul01191608 @BlueGreenberg @CMAofM @PatrolBigot @Luda_6550 @FazelM2 @Tammygallant8 @jcalabra… https://t.co/mcGS8VWqFW,2018-05-12 19:05:43,Android
"@Starrynights98 @SpinningPoetic @cornelldeath Surely, not I.",2018-05-12 19:05:43,Android
It • is • complicated...,2018-05-12 19:05:43,Iphone
@koalalampour @MGTOW @WandererHolden @MsOsabear @CalvinTigre @trenityth3 @YungHeeHaw @Supa_Stu907 @Freeyourmindkid… https://t.co/sTtRjn2q7j,2018-05-12 19:05:43,Android
"Happy 30th birthday to a living Real Madrid legend.

⚪️ 449 games
⚽️ 33 goals
🏆 18 trophies
🗓 12 seasons

Parabéns, Marcelo.…",2018-05-12 19:05:43,Iphone
"#IKonStage

"" I promise you that we shall reform Police in Sindh as well ""

#RebuildKarachiWithIK https://t.co/5aXiGAA3Hn",2018-05-12 19:05:43,Android
Andujar greets Ryan Dull with an RBI single and it's 6-6 in the fifth.,2018-05-12 19:05:44,Android
#eurovision2018 Why is Eminem in a dress?,2018-05-12 19:05:44,Twitter Web Client
@remperez2 @rebbford @the_tayking @soelloo @moitoi @PlayWarframe I love this work but....I think it's not common posture…,2018-05-12 19:05:44,Android
@HeyHeyItsConrad this is sad https://t.co/EBS3yRdAEb,2018-05-12 19:05:44,Android
@_KrewlifeAlex I️ understand that not all laws are good. That involves no critical thinking. And I’m well aware of… https://t.co/Huu3L8cdCe,2018-05-12 19:05:44,Iphone
@lifeof_vision_ Lol what happened then?,2018-05-12 19:05:44,Android
"Another life just lost in #Connecticut. #POTUS, please end the suffering. #BackfireTrump https://t.co/rCUlg1CmNE",2018-05-12 19:05:44,Other
"Why is a fat Hausa man called Alhaji and a slim hausa man called Aboki??

Y'all see where corruption started 😥 https://t.c…",2018-05-12 19:05:44,Android
having a sister is when you guys start arguing and then 30 mins later you act like nothing even happened,2018-05-12 19:05:44,Iphone
"Retweet if you follow back
Follow everyone that Retweets",2018-05-12 19:05:44,Android
All in the last two weeks 🤦🏾‍♀️🙄 https://t.co/FktUZPjhlS,2018-05-12 19:05:44,Iphone
"I’M FINALLY FED, JINMIN FINALLY FED ME AND BITCH THEY LOOK SO SO GOOD AHHHH!!!!!😭😍💓 https://t.co/RdxILV7eVe",2018-05-12 19:05:44,Iphone
@SeaboundServant Because...i go with my gut alot. And my gut is telling me I'm in a world I know little about. Alot… https://t.co/gmAHZngBRV,2018-05-12 19:05:44,Android
what kind of pokemon is this https://t.co/PjLG8ToVdl,2018-05-12 19:05:44,Android
you ever catch yourself playing a rhythm game and you suddenly space out because your fingers are moving so fast and hit…,2018-05-12 19:05:44,Android
@honqyoon Isn't that part of the original choreography?,2018-05-12 19:05:44,Android
It seems like people are being pushed and pulled by extreme ci... More for Libra https://t.co/Stglw43JCu,2018-05-12 19:05:44,Other
Ready for #Eurovision ! vote for the netherlands !! 💛🤞🏻,2018-05-12 19:05:44,Iphone
@ComredJewanBhel @SaleemMandvi @BBhuttoZardari @BakhtawarBZ @AseefaBZ @SyZulfiqarShah @ManjaniKaran @KishooLal… https://t.co/poqEq6eks4,2018-05-12 19:05:44,Android
"Today I climbed up a 90 foot, 13th century watch tower in Ireland and was the most improperly dressed I think I could h…",2018-05-12 19:05:44,Iphone
@APEastRegion @Harvard Seems like a problem,2018-05-12 19:05:44,Android
eurovision’s got me fucked up already,2018-05-12 19:05:44,Iphone
"That’s the deal we just tore up with Iran, btw. https://t.co/FGkmPuJT5N",2018-05-12 19:05:44,Iphone
@srijan_prasher Twitter- How's the weather like today? with only text 20180512120342,2018-05-12 19:05:44,Other
"When you are set on achieving a goal, there is little that any... More for Taurus https://t.co/T932HK4JKy",2018-05-12 19:05:44,Other
45 days after what? Moving to fucking Mercury? https://t.co/dTVXMztf48,2018-05-12 19:05:44,Android
The best thing I ever did was open a savings account 😩,2018-05-12 19:05:44,Iphone
So they threw an even BIGGER barbeque at the same location that white lady originally complained about 2 men barbequein…,2018-05-12 19:05:44,Iphone
"The United States looking at Cuba, Puerto Rico, and the Philippines #APUSH https://t.co/boDkc9Glig",2018-05-12 19:05:44,Iphone
I added a video to a @YouTube playlist https://t.co/Lv6IhybeJa Ninho - Crésus feat. Leto (PSO Thug),2018-05-12 19:05:44,Other
"[BTS_TRENDS] 

#LoveYourselfTear_D5 is trending #4 Worldwide with 300K tweets 🔥 @BTS_twt 

#PremiosMTVMiaw
#MTVLAKPOPBTS…",2018-05-12 19:05:44,Android
"Our group coded a game where you have to hit the ball into the goal to lose weight, however if you touch one of the… https://t.co/mJWGUHdzCp",2018-05-12 19:05:44,Android
@bapat_priya @jitendrapatil05 @ZomatoIN Atleast they were ready to refund,2018-05-12 19:05:44,Android
GOD BLESS YOU BRO. It is time to help our children. Enough is Enough. Train! Retrain!! Discuss and Dialogue!!! Invo… https://t.co/NViuvlBBXR,2018-05-12 19:05:44,Android
"@NickFoxNYT : Abby Huntsman&gt;FOX Weekend Morning Co-Host&gt;Jon Huntsman's daughter, for the record.",2018-05-12 19:05:45,Iphone
Want to grow vegetables but lack a sunny spot? Here are 10 shade-tolerant plants: https://t.co/3VaypAa9D9 https://t.co/iMfCp67rM3,2018-05-12 19:05:45,Iphone
do u ever look back at a really good point in ur life and wish you'd cherished it more,2018-05-12 19:05:45,Iphone
I mentally left a lot of people a long time ago,2018-05-12 19:05:45,Iphone
Corbyn’s place in history is now assured: the saviour of the most destructive Tory government that this country has ever…,2018-05-12 19:05:45,Iphone
when you realize someone that meant a lot to you never cared about you i️t makes i️t a lot easier to pretend you never met…,2018-05-12 19:05:45,Iphone
WATCH &amp; RT: too many on the left believe they own a monopoly - and seek to enforce it - on ethnic minority voters. This is…,2018-05-12 19:05:45,Iphone
"As long as you’re watching everything on #Voot, though… #KYYOnVoot https://t.co/P6LLeYczbL",2018-05-12 19:05:45,Android
I guess it's better than I was.,2018-05-12 19:05:45,Other
"[ARMY TRENDS 📊]

#LoveYourselfTear_D5 is, finally, trending worldwide at no.6 to celebrate that there is just 5 days unt…",2018-05-12 19:05:45,Android
@OnyxOblivion @RycasterOnline @whiskeytits24 I'm down.,2018-05-12 19:05:45,Twitter Web Client
"“Please hold your applause until the end of the ceremony”

Black families after every name: https://t.co/IwBsuWUVS6",2018-05-12 19:05:45,Iphone
5 people followed me // automatically checked by https://t.co/hDPn6hKtyj,2018-05-12 19:05:45,Other
"Im wanting to open another account for voting but i need followers please help
@DessPatricia
💜7 angels
Thank You",2018-05-12 19:05:45,Ipad
"@TVLine LUCIFER IS NOT LEAVING, WE WILL SAVE OUR SHOW #savelucifer #PickUpLucifer",2018-05-12 19:05:45,Android
"I like a good NY baseball Saturday. Yankees in the afternoon, Mets tonight. a happy me.",2018-05-12 19:05:45,Iphone
I’m ready to engage with my 1 new follower in the past week. I know them via https://t.co/HxTJmi7hzP,2018-05-12 19:05:45,Other
"my boy naruto beat the fuck out of mizuki, he never saw it coming https://t.co/21VuF1h6f8",2018-05-12 19:05:45,Iphone
fun fact: did you know that the average human being is made up of 60% water but lai guanlin and kang daniel are made up o…,2018-05-12 19:05:45,Android
@timplaysguitar Figured you would be the best person to let know because of all dem connections,2018-05-12 19:05:45,Iphone
I wish that God would hold you tight. I hope that angels would keep you in sight. Now just to make sure you feel all righ…,2018-05-12 19:05:45,Iphone
Rosenstein threatened Nunes &amp; members of Congress bec he was tired of dealing with the intel committee using threat… https://t.co/wA9rS5WIRM,2018-05-12 19:05:45,Twitter Web Client
Society is collapsing. https://t.co/aMUnByvamh,2018-05-12 19:05:45,Iphone
@mattstaggs I’m an eternal Pollyanna and always hope to find goodness out there. I’m often disappointed but I am ju… https://t.co/x0qfdMufar,2018-05-12 19:05:45,Ipad
"the ""i'm-not-the-lead-character-but-i-stole-the-movie"" squad https://t.co/TJW6Qjfne3",2018-05-12 19:05:45,Android
"""I have observed Nawaz Sharif very keenly. He is not in his senses. He cannot connect words if he is without notes. I am af…",2018-05-12 19:05:45,Android
Enjoying the ride 👀 https://t.co/R073zGr6gS,2018-05-12 19:05:45,Iphone
everyone replying to this saying i need to shave my arms and it’s dirty and gross.....y’all are so fucking whack. it’s hai…,2018-05-12 19:05:45,Iphone
"It’s time for heat wave 1🔥
Gain 100 followers in 10 mins 
Retweet this tweet 
Like this tweet 
Follow back 
Follow ever…",2018-05-12 19:05:45,Android
"Giuliani says Trump 'denied' the AT&amp;T-Time Warner deal, then backtracks  https://t.co/RCCtHas3xo via @CNNMoney",2018-05-12 19:05:45,Twitter Web Client
"Website : https://t.co/dpfGoZGiDT
Telegram group : https://t.co/lhdokBSRHd
#TGE #Crowdfunding #TGE… https://t.co/Ls2HIxJojg",2018-05-12 19:05:45,Other
"This, from the same White House that said Michelle Wolf crossed a line by talking about Sarah Sanders' eyeshadow. https://t.co…",2018-05-12 19:05:45,Android
"Privilege to be a part of #MillionsMissing in Copenhagen today. They have their work cut out here, the psychs are in full…",2018-05-12 19:05:45,Android
"Today’s the 112th day of Trump’s presidency he’s at one of his golf courses. Every time he’s at his golf course, he’s making mo…",2018-05-12 19:05:46,Iphone
"Bayley. One of the sweetest, genuine people I know. Thanks for positivity and friendship ❤️ https://t.co/Cw1rMSO04o",2018-05-12 19:05:46,Other
I was JUST thinking this. https://t.co/EhaMZMPixw,2018-05-12 19:05:46,Iphone
Took twitter off of night mode for a second and almost died,2018-05-12 19:05:46,Iphone
@mumbi_wangu I’ll never do that again 😂,2018-05-12 19:05:46,Iphone
@GaryAPhilipson Hope you do it.,2018-05-12 19:05:46,Android
Wow. Trump’s resort in Scotland received thousands of dollars in US taxpayers’ money to host VIP visits by officials from his a…,2018-05-12 19:05:46,Iphone
Finished filming a new @TIMPorn scene with @JackDixonXX &amp; @ROGUE_STATUSXXX https://t.co/OQtktL8yDL,2018-05-12 19:05:46,Iphone
"""What am I listening to..?""

https://t.co/G7ERQm1Rci #NepNoteBot",2018-05-12 19:05:46,Other
@cdhstarz @CandiceLikesYou Did you ever find that cave cat?,2018-05-12 19:05:46,Twitter Web Client
that mf look like everything except a dog https://t.co/gLKcaECrff,2018-05-12 19:05:46,Iphone
When I put time and energy into to some ...kindaaa don’t want that wasted,2018-05-12 19:05:46,Android
Welcome xx❤ https://t.co/CfIOooCK3q,2018-05-12 19:05:46,Iphone
"Yahoo boys steal lives and dreams and futures and investments and securities, if you support them, kindly unfollow me. E kosh…",2018-05-12 19:05:46,Twitter Web Client
Don't catch no feelings cause that shit is whack,2018-05-12 19:05:46,Iphone
@pewdiepie What's Eurovision?,2018-05-12 19:05:46,Iphone
The longest game in @TheAHL history FINALLY ended when @AKrushelnyski of the @LVPhantoms netted this goal in the fifth OT - an eas…,2018-05-12 19:05:46,Twitter Web Client
"I’ll tell u exactly who and what QAnon is. It’s Trump’s BRILLIANT way of delivering TRUE NEWS to the people, and getting ar…",2018-05-12 19:05:46,Android
57) there's never a right time to say goodbye https://t.co/MvZran3X5h,2018-05-12 19:05:46,Iphone
"@jackjonesbabe @LASuiter I'm always confused by the disconnect between 

1) Lack of faith in our justice system (an… https://t.co/sKYT2xwS5o",2018-05-12 19:05:46,Ipad
Which option you going with? @OldrowAlabama https://t.co/plB3aC4y04,2018-05-12 19:05:46,Iphone
Ted Lieu makes me smile every single day !!!!!  Those of you who are lucky enough to have him representing you are… https://t.co/AfGIjtwM0S,2018-05-12 19:05:46,Twitter Web Client
@RickyPDillon Love you my angelical boy,2018-05-12 19:05:46,Android
We did a photoshoot for my merch in a park and got some strange looks climbing out from behind a bush adjusting my jeans w…,2018-05-12 19:05:46,Android
i need a very long phone call rn. ☹,2018-05-12 19:05:46,Ipad
"cultural appropriation shouldn't be seen as ""oh haha you can't wear that""

instead it should be framed as ""why do some people…",2018-05-12 19:05:46,Iphone
Exciting to see how digital tech combined with human ingenuity is transforming the lives of the world’s poorest farmers. htt…,2018-05-12 19:05:46,Android
I vote for #CamilaCabello “Havana” #TheBestest @radiodisney,2018-05-12 19:05:46,Android
@JamesMelville what's Eurovision got to do with Brexit?,2018-05-12 19:05:46,Other
Asked if Pres. Trump’s dissing of Sen. McCain as no “war hero” inasmuch as he’d been captured alive by the VC hadn’t set a di…,2018-05-12 19:05:46,Iphone
Would @KDTrey5 @russwest44 and @JHarden13 be able to beat the @warriors if they hadn't broken up? The #NBA2K18 sim let us know…,2018-05-12 19:05:46,Iphone
"Retweet if you want Democrat Beto O’Rourke to beat Ted Cruz in Texas. Then help our campaign via link below.

#VoteBet…",2018-05-12 19:05:46,Iphone
#BBC News | This is #Israel's #Eurovision song everyone is already... https://t.co/N11RuwdoJO https://t.co/Igvhq233op,2018-05-12 19:05:46,Other
It’s so disgusting for men to make excuses.,2018-05-12 19:05:47,Other
RT to show Netflix they need to #SaveLucifer https://t.co/Z19YTr4G8T,2018-05-12 19:05:47,Iphone
